DISTRICT_NAME,Year,Crop_Type,AREA,PRODUCTION,YIELD
Bajura,2019,MAIZE,914,1460.0,1600.0
Bajura,2020,MAIZE,918,1507.0,1640.0
Bajura,2021,MAIZE,3293,4850.0,1470.0
Banke,1979,MAIZE,5360,6030.0,1125.0
Banke,1980,MAIZE,4320,6480.0,1500.0
Banke,1981,MAIZE,3850,5770.0,1499.0
Banke,1982,MAIZE,3900,3950.0,1013.0
Banke,1983,MAIZE,3920,5330.0,1360.0
Banke,1984,MAIZE,5070,6630.0,1308.0
Banke,1985,MAIZE,5520,7220.0,1308.0
Banke,1986,MAIZE,5490,6740.0,1228.0
Banke,1987,MAIZE,4860,3610.0,743.0
Banke,1988,MAIZE,9550,11070.0,1159.0
Banke,1990,MAIZE,10030,17410.0,1736.0
Banke,1991,MAIZE,10200,17340.0,1700.0
Banke,1992,MAIZE,9860,20710.0,2100.0
Banke,1993,MAIZE,9400,18800.0,2000.0
Banke,1994,MAIZE,7550,13800.0,1828.0
Banke,1995,MAIZE,7500,13687.0,1825.0
Banke,1996,MAIZE,7850,10370.0,1321.0
Banke,1997,MAIZE,7850,14000.0,1783.0
Banke,1998,MAIZE,7850,8458.0,1077.0
Banke,1999,MAIZE,11699,20734.0,1772.0
Banke,2000,MAIZE,11200,20400.0,1821.0
Banke,2001,MAIZE,11660,21109.0,1810.0
Banke,2002,MAIZE,11200,20400.0,1821.0
Banke,2003,MAIZE,10298,21192.0,2058.0
Banke,2004,MAIZE,9224,12914.0,1400.0
Banke,2005,MAIZE,9200,18400.0,2000.0
Banke,2006,MAIZE,10000,19500.0,1950.0
Banke,2007,MAIZE,6599,11000.0,1667.0
Banke,2008,MAIZE,6600,10920.0,1655.0
Banke,2009,MAIZE,6600,7920.0,1200.0
Banke,2010,MAIZE,9000,18210.0,2023.0
Banke,2011,MAIZE,8547,20085.0,2350.0
Banke,2012,MAIZE,10697,29760.0,2782.0
Banke,2013,MAIZE,8500,15300.0,1800.0
Banke,2014,MAIZE,8990,19328.0,2150.0
Banke,2015,MAIZE,8500,18863.0,2219.0
Banke,2016,MAIZE,8500,17300.0,2035.0
Banke,2017,MAIZE,9034,19569.0,2166.0
Banke,2018,MAIZE,9183,20386.0,2220.0
Banke,2019,MAIZE,9336,25913.0,2780.0
Banke,2020,MAIZE,19356,55747.0,2880.0
Banke,2021,MAIZE,19545,62192.0,3180.0
Bara,1979,MAIZE,140,210.0,1500.0
Bara,1980,MAIZE,450,810.0,1800.0
Bara,1981,MAIZE,3500,7000.0,2000.0
Bara,1982,MAIZE,3370,9590.0,2846.0
Bara,1983,MAIZE,6150,18400.0,2992.0
Bara,1984,MAIZE,5490,13270.0,2417.0
Bara,1985,MAIZE,5570,13170.0,2364.0
Bara,1986,MAIZE,5600,13250.0,2366.0
Bara,1987,MAIZE,6430,12030.0,1871.0
Bara,1988,MAIZE,8040,18800.0,2338.0
Bara,1990,MAIZE,6450,18320.0,2840.0
Bara,1991,MAIZE,6350,18020.0,2838.0
Bara,1992,MAIZE,6500,19170.0,2949.0
Bara,1993,MAIZE,6580,19080.0,2900.0
Bara,1994,MAIZE,6473,14377.0,2221.0
Bara,1995,MAIZE,6480,18546.0,2862.0
Bara,1996,MAIZE,7100,19880.0,2800.0
Bara,1997,MAIZE,6650,18890.0,2841.0
Bara,1998,MAIZE,6500,17650.0,2715.0
Bara,1999,MAIZE,3125,7000.0,2240.0
Bara,2000,MAIZE,3050,5600.0,1836.0
Bara,2001,MAIZE,3125,7000.0,2240.0
Bara,2002,MAIZE,3050,5490.0,1800.0
Bara,2003,MAIZE,3000,5225.0,1742.0
Bara,2004,MAIZE,3110,5225.0,1680.0
Bara,2005,MAIZE,3150,5292.0,1680.0
Bara,2006,MAIZE,3150,6300.0,2000.0
Bara,2007,MAIZE,3100,5910.0,1906.0
Bara,2008,MAIZE,3100,6900.0,2226.0
Bara,2009,MAIZE,3100,6900.0,2226.0
