,DISTRICT_NAME,Value,Crop,Metric,Year
24047,Nuwakot,35550.0,MAIZE,PRODUCTION,1920-0607
24048,Okhaldhunga,22348.0,MAIZE,PRODUCTION,1920-0607
24049,Palpa,42283.5,MAIZE,PRODUCTION,1920-0607
24050,Panchthar,21231.0,MAIZE,PRODUCTION,1920-0607
24051,Parbat,30773.0,MAIZE,PRODUCTION,1920-0607
24052,Parsa,12880.0,MAIZE,PRODUCTION,1920-0607
24053,Pyuthan,17917.0,MAIZE,PRODUCTION,1920-0607
24054,Ramechhap,46016.0,MAIZE,PRODUCTION,1920-0607
24055,Rasuwa,4347.0,MAIZE,PRODUCTION,1920-0607
24056,Rautahat,5298.0,MAIZE,PRODUCTION,1920-0607
24057,Rolpa,17200.0,MAIZE,PRODUCTION,1920-0607
24058,Rukum,31520.0,MAIZE,PRODUCTION,1920-0607
24059,Rupandehi,2187.5,MAIZE,PRODUCTION,1920-0607
24060,Salyan,40236.0,MAIZE,PRODUCTION,1920-0607
24061,Sankhuwasabha,23740.2,MAIZE,PRODUCTION,1920-0607
24062,Saptari,8000.0,MAIZE,PRODUCTION,1920-0607
24063,Sarlahi,15375.0,MAIZE,PRODUCTION,1920-0607
24064,Sindhuli,38692.5,MAIZE,PRODUCTION,1920-0607
24065,Sindhupalchok,47250.0,MAIZE,PRODUCTION,1920-0607
24066,Siraha,5000.0,MAIZE,PRODUCTION,1920-0607
24067,Solukhumbu,21688.8,MAIZE,PRODUCTION,1920-0607
24068,Sunsari,13000.0,MAIZE,PRODUCTION,1920-0607
24069,Surkhet,44702.0,MAIZE,PRODUCTION,1920-0607
24070,Syangja,81774.0,MAIZE,PRODUCTION,1920-0607
24071,Tanahu,58707.9,MAIZE,PRODUCTION,1920-0607
24072,Taplejung,24018.775,MAIZE,PRODUCTION,1920-0607
24073,Tehrathum,23160.0,MAIZE,PRODUCTION,1920-0607
24074,Udayapur,28467.25,MAIZE,PRODUCTION,1920-0607
24075,Achham,8870.0,MAIZE,PRODUCTION,1920-0708
24076,Arghakhanchi,28350.0,MAIZE,PRODUCTION,1920-0708
24077,Baglung,45160.0,MAIZE,PRODUCTION,1920-0708
24078,Baitadi,17270.0,MAIZE,PRODUCTION,1920-0708
24079,Bajhang,6261.0,MAIZE,PRODUCTION,1920-0708
24080,Bajura,1659.0,MAIZE,PRODUCTION,1920-0708
24081,Banke,11000.0,MAIZE,PRODUCTION,1920-0708
24082,Bara,5910.0,MAIZE,PRODUCTION,1920-0708
24083,Bardiya,15916.0,MAIZE,PRODUCTION,1920-0708
24084,Bhaktapur,6441.0,MAIZE,PRODUCTION,1920-0708
24085,Bhojpur,38585.0,MAIZE,PRODUCTION,1920-0708
24086,Chitwan,59658.0,MAIZE,PRODUCTION,1920-0708
24087,Dadeldhura,5949.0,MAIZE,PRODUCTION,1920-0708
24088,Dailekh,29035.0,MAIZE,PRODUCTION,1920-0708
24089,Dang,56144.0,MAIZE,PRODUCTION,1920-0708
24090,Darchula,10970.0,MAIZE,PRODUCTION,1920-0708
24091,Dhading,33500.0,MAIZE,PRODUCTION,1920-0708
24092,Dhankuta,50960.0,MAIZE,PRODUCTION,1920-0708
24093,Dhanusa,2850.0,MAIZE,PRODUCTION,1920-0708
24094,Dolakha,10800.0,MAIZE,PRODUCTION,1920-0708
24095,Dolpa,3906.0,MAIZE,PRODUCTION,1920-0708
24096,Doti,5020.0,MAIZE,PRODUCTION,1920-0708
24097,Gorkha,49150.0,MAIZE,PRODUCTION,1920-0708
24098,Gulmi,39656.0,MAIZE,PRODUCTION,1920-0708
24099,Humla,140.0,MAIZE,PRODUCTION,1920-0708
24100,Ilam,57526.0,MAIZE,PRODUCTION,1920-0708
24101,Jajarkot,16510.0,MAIZE,PRODUCTION,1920-0708
24102,Jhapa,56627.0,MAIZE,PRODUCTION,1920-0708
24103,Jumla,6850.0,MAIZE,PRODUCTION,1920-0708
24104,Kailali,34150.0,MAIZE,PRODUCTION,1920-0708
24105,Kalikot,2950.0,MAIZE,PRODUCTION,1920-0708
24106,Kanchanpur,10925.0,MAIZE,PRODUCTION,1920-0708
24107,Kapilbastu,2630.0,MAIZE,PRODUCTION,1920-0708
24108,Kaski,37910.0,MAIZE,PRODUCTION,1920-0708
24109,Kathmandu,16500.0,MAIZE,PRODUCTION,1920-0708
24110,Kavre,55640.0,MAIZE,PRODUCTION,1920-0708
24111,Khotang,53687.0,MAIZE,PRODUCTION,1920-0708
24112,Lalitpur,18500.0,MAIZE,PRODUCTION,1920-0708
24113,Lamjung,38280.0,MAIZE,PRODUCTION,1920-0708
24114,Mahottari,5860.0,MAIZE,PRODUCTION,1920-0708
24115,Makwanpur,43345.0,MAIZE,PRODUCTION,1920-0708
24116,Manang,365.0,MAIZE,PRODUCTION,1920-0708
24117,Morang,34175.0,MAIZE,PRODUCTION,1920-0708
24118,Mugu,1000.0,MAIZE,PRODUCTION,1920-0708
24119,Mustang,798.0,MAIZE,PRODUCTION,1920-0708
24120,Myagdi,25548.0,MAIZE,PRODUCTION,1920-0708
24121,Nawalparasi,24900.0,MAIZE,PRODUCTION,1920-0708
24122,Nuwakot,38040.0,MAIZE,PRODUCTION,1920-0708
24123,Okhaldhunga,24462.0,MAIZE,PRODUCTION,1920-0708
24124,Palpa,47532.0,MAIZE,PRODUCTION,1920-0708
24125,Panchthar,22089.0,MAIZE,PRODUCTION,1920-0708
24126,Parbat,30773.0,MAIZE,PRODUCTION,1920-0708
24127,Parsa,12558.0,MAIZE,PRODUCTION,1920-0708
24128,Pyuthan,18158.0,MAIZE,PRODUCTION,1920-0708
24129,Ramechhap,46016.0,MAIZE,PRODUCTION,1920-0708
24130,Rasuwa,4500.0,MAIZE,PRODUCTION,1920-0708
24131,Rautahat,4850.0,MAIZE,PRODUCTION,1920-0708
24132,Rolpa,17500.0,MAIZE,PRODUCTION,1920-0708
24133,Rukum,31520.0,MAIZE,PRODUCTION,1920-0708
24134,Rupandehi,2250.0,MAIZE,PRODUCTION,1920-0708
24135,Salyan,40236.0,MAIZE,PRODUCTION,1920-0708
24136,Sankhuwasabha,28209.0,MAIZE,PRODUCTION,1920-0708
24137,Saptari,8250.0,MAIZE,PRODUCTION,1920-0708
24138,Sarlahi,15298.0,MAIZE,PRODUCTION,1920-0708
24139,Sindhuli,38692.5,MAIZE,PRODUCTION,1920-0708
24140,Sindhupalchok,47250.0,MAIZE,PRODUCTION,1920-0708
24141,Siraha,5040.0,MAIZE,PRODUCTION,1920-0708
24142,Solukhumbu,29100.0,MAIZE,PRODUCTION,1920-0708
24143,Sunsari,14150.0,MAIZE,PRODUCTION,1920-0708
24144,Surkhet,42320.0,MAIZE,PRODUCTION,1920-0708
24145,Syangja,86725.0,MAIZE,PRODUCTION,1920-0708
24146,Tanahu,59880.0,MAIZE,PRODUCTION,1920-0708
24147,Taplejung,28495.0,MAIZE,PRODUCTION,1920-0708
24148,Tehrathum,16164.0,MAIZE,PRODUCTION,1920-0708
24149,Udayapur,30754.0,MAIZE,PRODUCTION,1920-0708
24150,Achham,8870.0,MAIZE,PRODUCTION,1920-0809
24151,Arghakhanchi,36311.0,MAIZE,PRODUCTION,1920-0809
24152,Baglung,53852.0,MAIZE,PRODUCTION,1920-0809
24153,Baitadi,17270.0,MAIZE,PRODUCTION,1920-0809
24154,Bajhang,6261.0,MAIZE,PRODUCTION,1920-0809
24155,Bajura,1659.0,MAIZE,PRODUCTION,1920-0809
24156,Banke,10920.0,MAIZE,PRODUCTION,1920-0809
24157,Bara,6900.0,MAIZE,PRODUCTION,1920-0809
24158,Bardiya,14900.0,MAIZE,PRODUCTION,1920-0809
24159,Bhaktapur,6441.0,MAIZE,PRODUCTION,1920-0809
24160,Bhojpur,38585.0,MAIZE,PRODUCTION,1920-0809
24161,Chitwan,59660.0,MAIZE,PRODUCTION,1920-0809
24162,Dadeldhura,6313.0,MAIZE,PRODUCTION,1920-0809
24163,Dailekh,29035.0,MAIZE,PRODUCTION,1920-0809
24164,Dang,55100.0,MAIZE,PRODUCTION,1920-0809
24165,Darchula,10970.0,MAIZE,PRODUCTION,1920-0809
24166,Dhading,33950.0,MAIZE,PRODUCTION,1920-0809
24167,Dhankuta,50960.0,MAIZE,PRODUCTION,1920-0809
24168,Dhanusa,3850.0,MAIZE,PRODUCTION,1920-0809
24169,Dolakha,10800.0,MAIZE,PRODUCTION,1920-0809
24170,Dolpa,4360.0,MAIZE,PRODUCTION,1920-0809
24171,Doti,4850.0,MAIZE,PRODUCTION,1920-0809
24172,Gorkha,47212.0,MAIZE,PRODUCTION,1920-0809
24173,Gulmi,39864.0,MAIZE,PRODUCTION,1920-0809
24174,Humla,140.0,MAIZE,PRODUCTION,1920-0809
24175,Ilam,57526.0,MAIZE,PRODUCTION,1920-0809
24176,Jajarkot,17200.0,MAIZE,PRODUCTION,1920-0809
24177,Jhapa,58600.0,MAIZE,PRODUCTION,1920-0809
24178,Jumla,6850.0,MAIZE,PRODUCTION,1920-0809
24179,Kailali,33500.0,MAIZE,PRODUCTION,1920-0809
24180,Kalikot,3833.5,MAIZE,PRODUCTION,1920-0809
24181,Kanchanpur,11313.0,MAIZE,PRODUCTION,1920-0809
24182,Kapilbastu,3013.0,MAIZE,PRODUCTION,1920-0809
24183,Kaski,41645.0,MAIZE,PRODUCTION,1920-0809
24184,Kathmandu,17920.0,MAIZE,PRODUCTION,1920-0809
24185,Kavre,56288.0,MAIZE,PRODUCTION,1920-0809
24186,Khotang,53687.0,MAIZE,PRODUCTION,1920-0809
24187,Lalitpur,18500.0,MAIZE,PRODUCTION,1920-0809
24188,Lamjung,38890.0,MAIZE,PRODUCTION,1920-0809
24189,Mahottari,5860.0,MAIZE,PRODUCTION,1920-0809
24190,Makwanpur,44520.0,MAIZE,PRODUCTION,1920-0809
24191,Manang,365.0,MAIZE,PRODUCTION,1920-0809
24192,Morang,35200.0,MAIZE,PRODUCTION,1920-0809
24193,Mugu,1000.0,MAIZE,PRODUCTION,1920-0809
24194,Mustang,795.0,MAIZE,PRODUCTION,1920-0809
24195,Myagdi,27788.0,MAIZE,PRODUCTION,1920-0809
24196,Nawalparasi,24950.0,MAIZE,PRODUCTION,1920-0809
24197,Nuwakot,43658.0,MAIZE,PRODUCTION,1920-0809
24198,Okhaldhunga,24462.0,MAIZE,PRODUCTION,1920-0809
24199,Palpa,47940.0,MAIZE,PRODUCTION,1920-0809
24200,Panchthar,22133.0,MAIZE,PRODUCTION,1920-0809
24201,Parbat,34037.0,MAIZE,PRODUCTION,1920-0809
24202,Parsa,12600.0,MAIZE,PRODUCTION,1920-0809
24203,Pyuthan,18158.0,MAIZE,PRODUCTION,1920-0809
24204,Ramechhap,46016.0,MAIZE,PRODUCTION,1920-0809
24205,Rasuwa,4500.0,MAIZE,PRODUCTION,1920-0809
24206,Rautahat,5050.0,MAIZE,PRODUCTION,1920-0809
24207,Rolpa,17500.0,MAIZE,PRODUCTION,1920-0809
24208,Rukum,31705.0,MAIZE,PRODUCTION,1920-0809
24209,Rupandehi,3180.0,MAIZE,PRODUCTION,1920-0809
24210,Salyan,39278.0,MAIZE,PRODUCTION,1920-0809
24211,Sankhuwasabha,28209.0,MAIZE,PRODUCTION,1920-0809
24212,Saptari,8800.0,MAIZE,PRODUCTION,1920-0809
24213,Sarlahi,15298.0,MAIZE,PRODUCTION,1920-0809
24214,Sindhuli,38692.5,MAIZE,PRODUCTION,1920-0809
24215,Sindhupalchok,51490.0,MAIZE,PRODUCTION,1920-0809
24216,Siraha,5040.0,MAIZE,PRODUCTION,1920-0809
24217,Solukhumbu,29100.0,MAIZE,PRODUCTION,1920-0809
24218,Sunsari,14900.0,MAIZE,PRODUCTION,1920-0809
24219,Surkhet,40300.0,MAIZE,PRODUCTION,1920-0809
24220,Syangja,88300.0,MAIZE,PRODUCTION,1920-0809
24221,Tanahu,59362.0,MAIZE,PRODUCTION,1920-0809
24222,Taplejung,28495.0,MAIZE,PRODUCTION,1920-0809
24223,Tehrathum,16164.0,MAIZE,PRODUCTION,1920-0809
24224,Udayapur,38025.0,MAIZE,PRODUCTION,1920-0809
24225,Achham,8250,MAIZE,PRODUCTION,1920-0910
24226,Arghakhanchi,36300,MAIZE,PRODUCTION,1920-0910
24227,Baglung,48200,MAIZE,PRODUCTION,1920-0910
24228,Baitadi,17100,MAIZE,PRODUCTION,1920-0910
24229,Bajhang,3400,MAIZE,PRODUCTION,1920-0910
24230,Bajura,995,MAIZE,PRODUCTION,1920-0910
24231,Banke,7920,MAIZE,PRODUCTION,1920-0910
24232,Bara,6900,MAIZE,PRODUCTION,1920-0910
24233,Bardiya,13770,MAIZE,PRODUCTION,1920-0910
24234,Bhaktapur,5269,MAIZE,PRODUCTION,1920-0910
24235,Bhojpur,42600,MAIZE,PRODUCTION,1920-0910
24236,Chitwan,46060,MAIZE,PRODUCTION,1920-0910
24237,Dadeldhura,5616,MAIZE,PRODUCTION,1920-0910
24238,Dailekh,37107,MAIZE,PRODUCTION,1920-0910
24239,Dang,28728,MAIZE,PRODUCTION,1920-0910
24240,Darchula,10930,MAIZE,PRODUCTION,1920-0910
24241,Dhading,23171,MAIZE,PRODUCTION,1920-0910
24242,Dhankuta,54750,MAIZE,PRODUCTION,1920-0910
24243,Dhanusa,4085,MAIZE,PRODUCTION,1920-0910
24244,Dolakha,12336,MAIZE,PRODUCTION,1920-0910
24245,Dolpa,4108,MAIZE,PRODUCTION,1920-0910
24246,Doti,4193,MAIZE,PRODUCTION,1920-0910
24247,Gorkha,41602,MAIZE,PRODUCTION,1920-0910
24248,Gulmi,39864,MAIZE,PRODUCTION,1920-0910
24249,Humla,162,MAIZE,PRODUCTION,1920-0910
24250,Ilam,58500,MAIZE,PRODUCTION,1920-0910
24251,Jajarkot,19852,MAIZE,PRODUCTION,1920-0910
24252,Jhapa,58600,MAIZE,PRODUCTION,1920-0910
24253,Jumla,6765,MAIZE,PRODUCTION,1920-0910
24254,Kailali,28500,MAIZE,PRODUCTION,1920-0910
24255,Kalikot,8890,MAIZE,PRODUCTION,1920-0910
24256,Kanchanpur,11495,MAIZE,PRODUCTION,1920-0910
24257,Kapilbastu,3027,MAIZE,PRODUCTION,1920-0910
24258,Kaski,41200,MAIZE,PRODUCTION,1920-0910
24259,Kathmandu,18260,MAIZE,PRODUCTION,1920-0910
24260,Kavre,56288,MAIZE,PRODUCTION,1920-0910
24261,Khotang,49060,MAIZE,PRODUCTION,1920-0910
24262,Lalitpur,19543,MAIZE,PRODUCTION,1920-0910
24263,Lamjung,35775,MAIZE,PRODUCTION,1920-0910
24264,Mahottari,5785,MAIZE,PRODUCTION,1920-0910
24265,Makwanpur,36673,MAIZE,PRODUCTION,1920-0910
24266,Manang,455,MAIZE,PRODUCTION,1920-0910
24267,Morang,42130,MAIZE,PRODUCTION,1920-0910
24268,Mugu,1026,MAIZE,PRODUCTION,1920-0910
24269,Mustang,810,MAIZE,PRODUCTION,1920-0910
24270,Myagdi,26993,MAIZE,PRODUCTION,1920-0910
24271,Nawalparasi,23520,MAIZE,PRODUCTION,1920-0910
24272,Nuwakot,43658,MAIZE,PRODUCTION,1920-0910
24273,Okhaldhunga,22985,MAIZE,PRODUCTION,1920-0910
24274,Palpa,43729,MAIZE,PRODUCTION,1920-0910
24275,Panchthar,21225,MAIZE,PRODUCTION,1920-0910
24276,Parbat,34037,MAIZE,PRODUCTION,1920-0910
24277,Parsa,12600,MAIZE,PRODUCTION,1920-0910
24278,Pyuthan,13626,MAIZE,PRODUCTION,1920-0910
24279,Ramechhap,46016,MAIZE,PRODUCTION,1920-0910
24280,Rasuwa,3984,MAIZE,PRODUCTION,1920-0910
24281,Rautahat,4637,MAIZE,PRODUCTION,1920-0910
24282,Rolpa,19500,MAIZE,PRODUCTION,1920-0910
24283,Rukum,35435,MAIZE,PRODUCTION,1920-0910
24284,Rupandehi,6000,MAIZE,PRODUCTION,1920-0910
24285,Salyan,39278,MAIZE,PRODUCTION,1920-0910
24286,Sankhuwasabha,19583,MAIZE,PRODUCTION,1920-0910
24287,Saptari,8000,MAIZE,PRODUCTION,1920-0910
24288,Sarlahi,15500,MAIZE,PRODUCTION,1920-0910
24289,Sindhuli,31503,MAIZE,PRODUCTION,1920-0910
24290,Sindhupalchok,46500,MAIZE,PRODUCTION,1920-0910
24291,Siraha,4800,MAIZE,PRODUCTION,1920-0910
24292,Solukhumbu,32388,MAIZE,PRODUCTION,1920-0910
24293,Sunsari,19600,MAIZE,PRODUCTION,1920-0910
24294,Surkhet,42665,MAIZE,PRODUCTION,1920-0910
24295,Syangja,88300,MAIZE,PRODUCTION,1920-0910
24296,Tanahu,57147,MAIZE,PRODUCTION,1920-0910
24297,Taplejung,26300,MAIZE,PRODUCTION,1920-0910
24298,Tehrathum,21600,MAIZE,PRODUCTION,1920-0910
24299,Udayapur,38025,MAIZE,PRODUCTION,1920-0910
24300,Achham,4193.0,MAIZE,PRODUCTION,1920-1011
24301,Arghakhanchi,25485.0,MAIZE,PRODUCTION,1920-1011
24302,Baglung,52682.0,MAIZE,PRODUCTION,1920-1011
24303,Baitadi,6390.0,MAIZE,PRODUCTION,1920-1011
24304,Bajhang,3690.0,MAIZE,PRODUCTION,1920-1011
24305,Bajura,1406.0,MAIZE,PRODUCTION,1920-1011
24306,Banke,18210.0,MAIZE,PRODUCTION,1920-1011
24307,Bara,21000.0,MAIZE,PRODUCTION,1920-1011
24308,Bardiya,12335.0,MAIZE,PRODUCTION,1920-1011
24309,Bhaktapur,6000.0,MAIZE,PRODUCTION,1920-1011
24310,Bhojpur,48600.0,MAIZE,PRODUCTION,1920-1011
24311,Chitwan,52463.0,MAIZE,PRODUCTION,1920-1011
24312,Dadeldhura,6003.0,MAIZE,PRODUCTION,1920-1011
24313,Dailekh,41538.0,MAIZE,PRODUCTION,1920-1011
24314,Dang,18446.0,MAIZE,PRODUCTION,1920-1011
24315,Darchula,19790.0,MAIZE,PRODUCTION,1920-1011
24316,Dhading,43670.0,MAIZE,PRODUCTION,1920-1011
24317,Dhankuta,39736.065,MAIZE,PRODUCTION,1920-1011
24318,Dhanusa,4966.5,MAIZE,PRODUCTION,1920-1011
24319,Dolakha,12336.0,MAIZE,PRODUCTION,1920-1011
24320,Dolpa,4054.0,MAIZE,PRODUCTION,1920-1011
24321,Doti,4514.25,MAIZE,PRODUCTION,1920-1011
24322,Gorkha,43537.0,MAIZE,PRODUCTION,1920-1011
24323,Gulmi,43908.8,MAIZE,PRODUCTION,1920-1011
24324,Humla,166.65,MAIZE,PRODUCTION,1920-1011
24325,Ilam,77500.0,MAIZE,PRODUCTION,1920-1011
24326,Jajarkot,16215.5,MAIZE,PRODUCTION,1920-1011
24327,Jhapa,62310.0,MAIZE,PRODUCTION,1920-1011
24328,Jumla,6757.5,MAIZE,PRODUCTION,1920-1011
24329,Kailali,11495.0,MAIZE,PRODUCTION,1920-1011
24330,Kalikot,7052.5,MAIZE,PRODUCTION,1920-1011
24331,Kanchanpur,11697.5,MAIZE,PRODUCTION,1920-1011
24332,Kapilbastu,3527.0,MAIZE,PRODUCTION,1920-1011
24333,Kaski,52000.0,MAIZE,PRODUCTION,1920-1011
24334,Kathmandu,21260.0,MAIZE,PRODUCTION,1920-1011
24335,Kavre,56096.0,MAIZE,PRODUCTION,1920-1011
24336,Khotang,52000.0,MAIZE,PRODUCTION,1920-1011
24337,Lalitpur,22979.0,MAIZE,PRODUCTION,1920-1011
24338,Lamjung,39137.0,MAIZE,PRODUCTION,1920-1011
24339,Mahottari,6118.25,MAIZE,PRODUCTION,1920-1011
24340,Makwanpur,40456.0,MAIZE,PRODUCTION,1920-1011
24341,Manang,518.0,MAIZE,PRODUCTION,1920-1011
24342,Morang,45300.0,MAIZE,PRODUCTION,1920-1011
24343,Mugu,992.5,MAIZE,PRODUCTION,1920-1011
24344,Mustang,810.0,MAIZE,PRODUCTION,1920-1011
24345,Myagdi,33847.0,MAIZE,PRODUCTION,1920-1011
24346,Nawalparasi,33680.0,MAIZE,PRODUCTION,1920-1011
24347,Nuwakot,53509.0,MAIZE,PRODUCTION,1920-1011
24348,Okhaldhunga,23202.0,MAIZE,PRODUCTION,1920-1011
24349,Palpa,42417.0,MAIZE,PRODUCTION,1920-1011
24350,Panchthar,21232.5,MAIZE,PRODUCTION,1920-1011
24351,Parbat,27244.0,MAIZE,PRODUCTION,1920-1011
24352,Parsa,12447.0,MAIZE,PRODUCTION,1920-1011
24353,Pyuthan,24652.0,MAIZE,PRODUCTION,1920-1011
24354,Ramechhap,36800.0,MAIZE,PRODUCTION,1920-1011
24355,Rasuwa,4535.0,MAIZE,PRODUCTION,1920-1011
24356,Rautahat,4964.5,MAIZE,PRODUCTION,1920-1011
24357,Rolpa,24880.0,MAIZE,PRODUCTION,1920-1011
24358,Rukum,24771.0,MAIZE,PRODUCTION,1920-1011
24359,Rupandehi,7240.0,MAIZE,PRODUCTION,1920-1011
24360,Salyan,14071.4,MAIZE,PRODUCTION,1920-1011
24361,Sankhuwasabha,28259.175,MAIZE,PRODUCTION,1920-1011
24362,Saptari,8000.0,MAIZE,PRODUCTION,1920-1011
24363,Sarlahi,17062.5,MAIZE,PRODUCTION,1920-1011
24364,Sindhuli,39423.0,MAIZE,PRODUCTION,1920-1011
24365,Sindhupalchok,52624.0,MAIZE,PRODUCTION,1920-1011
24366,Siraha,3600.0,MAIZE,PRODUCTION,1920-1011
24367,Solukhumbu,32388.0,MAIZE,PRODUCTION,1920-1011
24368,Sunsari,23250.0,MAIZE,PRODUCTION,1920-1011
24369,Surkhet,44178.5,MAIZE,PRODUCTION,1920-1011
24370,Syangja,97028.0,MAIZE,PRODUCTION,1920-1011
24371,Tanahu,68425.0,MAIZE,PRODUCTION,1920-1011
24372,Taplejung,36795.0,MAIZE,PRODUCTION,1920-1011
24373,Tehrathum,21014.0,MAIZE,PRODUCTION,1920-1011
24374,Udayapur,34980.0,MAIZE,PRODUCTION,1920-1011
24375,Achham,10479.0,MAIZE,PRODUCTION,1920-1112
24376,Arghakhanchi,41150.0,MAIZE,PRODUCTION,1920-1112
24377,Baglung,59044.0,MAIZE,PRODUCTION,1920-1112
24378,Baitadi,29000.0,MAIZE,PRODUCTION,1920-1112
24379,Bajhang,3980.0,MAIZE,PRODUCTION,1920-1112
24380,Bajura,1817.0,MAIZE,PRODUCTION,1920-1112
24381,Banke,20085.0,MAIZE,PRODUCTION,1920-1112
24382,Bara,30750.0,MAIZE,PRODUCTION,1920-1112
24383,Bardiya,10900.0,MAIZE,PRODUCTION,1920-1112
24384,Bhaktapur,7978.0,MAIZE,PRODUCTION,1920-1112
24385,Bhojpur,48600.0,MAIZE,PRODUCTION,1920-1112
24386,Chitwan,30000.0,MAIZE,PRODUCTION,1920-1112
24387,Dadeldhura,6390.0,MAIZE,PRODUCTION,1920-1112
24388,Dailekh,37076.0,MAIZE,PRODUCTION,1920-1112
24389,Dang,54936.0,MAIZE,PRODUCTION,1920-1112
24390,Darchula,15552.4,MAIZE,PRODUCTION,1920-1112
24391,Dhading,26081.04,MAIZE,PRODUCTION,1920-1112
24392,Dhankuta,42450.0,MAIZE,PRODUCTION,1920-1112
24393,Dhanusa,6460.8,MAIZE,PRODUCTION,1920-1112
24394,Dolakha,12336.0,MAIZE,PRODUCTION,1920-1112
24395,Dolpa,4000.0,MAIZE,PRODUCTION,1920-1112
24396,Doti,4835.5,MAIZE,PRODUCTION,1920-1112
24397,Gorkha,39692.1,MAIZE,PRODUCTION,1920-1112
24398,Gulmi,55292.0,MAIZE,PRODUCTION,1920-1112
24399,Humla,171.3,MAIZE,PRODUCTION,1920-1112
24400,Ilam,77500.0,MAIZE,PRODUCTION,1920-1112
24401,Jajarkot,12579.0,MAIZE,PRODUCTION,1920-1112
24402,Jhapa,72460.0,MAIZE,PRODUCTION,1920-1112
24403,Jumla,6750.0,MAIZE,PRODUCTION,1920-1112
24404,Kailali,12000.0,MAIZE,PRODUCTION,1920-1112
24405,Kalikot,5215.0,MAIZE,PRODUCTION,1920-1112
24406,Kanchanpur,11900.0,MAIZE,PRODUCTION,1920-1112
24407,Kapilbastu,1920.0,MAIZE,PRODUCTION,1920-1112
24408,Kaski,32943.0,MAIZE,PRODUCTION,1920-1112
24409,Kathmandu,28496.0,MAIZE,PRODUCTION,1920-1112
24410,Kavre,62937.0,MAIZE,PRODUCTION,1920-1112
24411,Khotang,63908.0,MAIZE,PRODUCTION,1920-1112
24412,Lalitpur,34579.0,MAIZE,PRODUCTION,1920-1112
24413,Lamjung,39591.0,MAIZE,PRODUCTION,1920-1112
24414,Mahottari,6451.5,MAIZE,PRODUCTION,1920-1112
24415,Makwanpur,40456.0,MAIZE,PRODUCTION,1920-1112
24416,Manang,425.0,MAIZE,PRODUCTION,1920-1112
24417,Morang,45300.0,MAIZE,PRODUCTION,1920-1112
24418,Mugu,959.0,MAIZE,PRODUCTION,1920-1112
24419,Mustang,810.0,MAIZE,PRODUCTION,1920-1112
24420,Myagdi,34151.0,MAIZE,PRODUCTION,1920-1112
24421,Nawalparasi,26000.0,MAIZE,PRODUCTION,1920-1112
24422,Nuwakot,56811.0,MAIZE,PRODUCTION,1920-1112
24423,Okhaldhunga,27760.0,MAIZE,PRODUCTION,1920-1112
24424,Palpa,43070.0,MAIZE,PRODUCTION,1920-1112
24425,Panchthar,21760.0,MAIZE,PRODUCTION,1920-1112
24426,Parbat,28762.0,MAIZE,PRODUCTION,1920-1112
24427,Parsa,16288.0,MAIZE,PRODUCTION,1920-1112
24428,Pyuthan,20390.0,MAIZE,PRODUCTION,1920-1112
24429,Ramechhap,50102.0,MAIZE,PRODUCTION,1920-1112
24430,Rasuwa,4700.52,MAIZE,PRODUCTION,1920-1112
24431,Rautahat,5292.0,MAIZE,PRODUCTION,1920-1112
24432,Rolpa,25302.0,MAIZE,PRODUCTION,1920-1112
24433,Rukum,30213.0,MAIZE,PRODUCTION,1920-1112
24434,Rupandehi,6900.0,MAIZE,PRODUCTION,1920-1112
24435,Salyan,27803.0,MAIZE,PRODUCTION,1920-1112
24436,Sankhuwasabha,22193.5,MAIZE,PRODUCTION,1920-1112
24437,Saptari,8000.0,MAIZE,PRODUCTION,1920-1112
24438,Sarlahi,17062.5,MAIZE,PRODUCTION,1920-1112
24439,Sindhuli,40170.0,MAIZE,PRODUCTION,1920-1112
24440,Sindhupalchok,57078.25,MAIZE,PRODUCTION,1920-1112
24441,Siraha,6820.0,MAIZE,PRODUCTION,1920-1112
24442,Solukhumbu,32388.0,MAIZE,PRODUCTION,1920-1112
24443,Sunsari,21966.0,MAIZE,PRODUCTION,1920-1112
24444,Surkhet,45692.0,MAIZE,PRODUCTION,1920-1112
24445,Syangja,92750.0,MAIZE,PRODUCTION,1920-1112
24446,Tanahu,63970.0,MAIZE,PRODUCTION,1920-1112
24447,Taplejung,38116.0,MAIZE,PRODUCTION,1920-1112
24448,Tehrathum,25935.0,MAIZE,PRODUCTION,1920-1112
24449,Udayapur,34913.5,MAIZE,PRODUCTION,1920-1112
24450,Achham,9525,MAIZE,PRODUCTION,1920-1213
24451,Arghakhanchi,49441,MAIZE,PRODUCTION,1920-1213
24452,Baglung,56682,MAIZE,PRODUCTION,1920-1213
24453,Baitadi,18850,MAIZE,PRODUCTION,1920-1213
24454,Bajhang,6573,MAIZE,PRODUCTION,1920-1213
24455,Bajura,1817,MAIZE,PRODUCTION,1920-1213
24456,Banke,29760,MAIZE,PRODUCTION,1920-1213
24457,Bara,21120,MAIZE,PRODUCTION,1920-1213
24458,Bardiya,20000,MAIZE,PRODUCTION,1920-1213
24459,Bhaktapur,7876,MAIZE,PRODUCTION,1920-1213
24460,Bhojpur,76470,MAIZE,PRODUCTION,1920-1213
24461,Chitwan,10500,MAIZE,PRODUCTION,1920-1213
