_id,YEAR,MONTH,DISTRICT,PRECIPITATION,SURFACE_PRESSURE,HUMIDITY_AT_2M,RELATIVE_HUMIDITY_2M,TEMP_2M,WET_BULB_TEMP_2M,TEMP_2M_MAX,TEMP_2M_MIN,SURFACE_TEMP,WIND_SPEED_10M,WIND_SPEED_10M_MAX,WIND_SPEED_10M_MIN
217,1999,1,Arghakhanchi,13.32,93.62,3.83,36.17,14.02,-1.23,21.57,9.4,11.78,2.26,4.16,0.78
218,1999,2,Arghakhanchi,1.55,93.69,3.95,26.89,19.1,-0.89,27.4,13.46,17.85,2.79,5.17,1.09
219,1999,3,Arghakhanchi,0.09,92.97,2.46,12.89,23.1,-6.62,32.33,15.59,22.45,3.87,6.98,1.62
220,1999,4,Arghakhanchi,4.41,92.81,2.34,9.08,28.33,-7.3,37.72,20.11,28.08,3.55,6,1.28
221,1999,5,Arghakhanchi,47.87,92.58,8.85,31.43,29.89,9.99,36.85,22.89,31.1,2.77,4.56,0.94
222,1999,6,Arghakhanchi,69.86,92.43,12.78,44.12,30.38,15.45,36.32,24.83,32.2,3.12,5.12,1.18
223,1999,7,Arghakhanchi,102.91,92.32,16.74,62.63,28.74,20.71,33.7,24.56,30.29,3.08,5.23,1.01
224,1999,8,Arghakhanchi,155.62,92.57,17.43,72.51,27,21.4,31.27,23.54,27.91,2.47,4.27,0.84
225,1999,9,Arghakhanchi,46.7,92.94,16.7,75.07,25.64,20.77,29.91,22.3,26.25,2.36,4.14,0.99
226,1999,10,Arghakhanchi,64.71,93.3,10.54,55.24,23.11,13.02,29.23,18.63,22.61,2.11,3.48,0.83
227,1999,11,Arghakhanchi,0,93.59,4.92,32.64,19.02,1.9,26.62,14.01,17.02,2.21,3.8,0.78
228,1999,12,Arghakhanchi,0.81,93.78,3.51,29.82,15.47,-2.28,23.15,10.9,12.86,2.19,3.8,0.91
229,2000,1,Arghakhanchi,3.47,93.59,2.84,24.9,14.89,-4.93,22.82,9.91,12.8,2.44,4.49,0.82
230,2000,2,Arghakhanchi,5.02,93.45,2.92,25.51,15.29,-5.15,23.31,9.65,14.5,3.04,5.21,1.31
231,2000,3,Arghakhanchi,1.3,93.2,2.52,15.04,21.36,-6.34,29.92,14.22,21.06,3.11,5.34,1.16
232,2000,4,Arghakhanchi,1.1,92.77,3.47,13.33,28.14,-3.28,36.65,20.34,28.35,3.58,6.21,1.32
233,2000,5,Arghakhanchi,65.49,92.66,10.62,37.15,30.24,12.85,36.45,24.38,31.84,2.76,4.71,1.04
234,2000,6,Arghakhanchi,159.28,92.46,15.82,61.32,28.29,19.69,32.95,24.09,29.4,3.09,5.09,1.24
235,2000,7,Arghakhanchi,220.04,92.43,18.5,77.12,26.86,22.34,30.58,23.62,27.46,2.71,4.48,1.08
236,2000,8,Arghakhanchi,294.4,92.57,18.02,76.37,26.6,21.95,30.73,23.11,27.21,2.67,4.55,1.05
237,2000,9,Arghakhanchi,148.9,92.9,16.71,81.76,24.14,20.61,27.77,21.21,23.89,1.95,3.25,0.8
238,2000,10,Arghakhanchi,0.5,93.25,10.47,54.56,23.15,13.14,29.24,18.74,22.03,1.94,3.2,0.65
239,2000,11,Arghakhanchi,3.9,93.57,6.43,43.92,18.84,6.07,25.84,14.54,17.03,2.16,3.68,0.69
240,2000,12,Arghakhanchi,0.18,93.67,3.75,33.46,14.8,-1.27,22.35,10.5,11.82,1.94,3.63,0.68
241,2001,1,Arghakhanchi,0.11,93.52,3.22,31,13.62,-3.57,21.58,8.71,11.15,2.26,4.35,0.87
242,2001,2,Arghakhanchi,0.39,93.36,2.91,20.99,17.6,-5.06,26.17,11.7,15.95,2.74,5.01,1.12
243,2001,3,Arghakhanchi,5.75,93.29,2.94,15.97,22.09,-4.91,30.72,15.22,21.69,3.18,5.52,1.26
244,2001,4,Arghakhanchi,9.77,93.04,4.7,19.73,27.31,1.06,35.2,20.03,27.89,3.37,6.05,1.11
245,2001,5,Arghakhanchi,55.24,92.63,10.58,37.86,29.65,13.29,35.94,23.51,31.14,2.69,4.51,0.91
246,2001,6,Arghakhanchi,114.89,92.38,15.53,57.39,29.09,19.39,33.91,24.67,30.6,2.58,4.43,0.91
247,2001,7,Arghakhanchi,162.3,92.44,17.69,68.24,28.27,21.62,32.71,24.56,29.34,2.76,4.56,1.05
248,2001,8,Arghakhanchi,203.49,92.62,18.27,74.48,27.26,22.17,31.51,23.7,27.94,2.33,4.2,0.66
249,2001,9,Arghakhanchi,187.56,92.98,16.53,78.37,24.76,20.52,28.71,21.5,24.57,1.8,3.14,0.62
250,2001,10,Arghakhanchi,44.5,93.34,11.57,61.77,22.81,14.57,28.31,18.78,21.94,2.05,3.53,0.72
251,2001,11,Arghakhanchi,1.84,93.7,6.36,43.03,18.94,5.75,25.88,14.59,16.76,2.03,3.63,0.78
252,2001,12,Arghakhanchi,0,93.91,4.12,37.25,14.64,-0.06,21.86,10.38,11.79,1.94,3.61,0.61
253,2002,1,Arghakhanchi,15.52,93.74,4.35,41.25,13.8,0.25,20.72,9.66,11.86,2.27,3.92,0.93
254,2002,2,Arghakhanchi,17.97,93.76,4.35,33.51,17.09,0.29,25.19,11.72,15.75,2.71,4.95,1.02
255,2002,3,Arghakhanchi,4.48,93.33,4.13,23.1,22.61,-0.08,30.72,15.99,22.27,2.92,5.14,1.01
256,2002,4,Arghakhanchi,0.44,92.99,4.63,18.42,27.82,0.86,35.76,20.39,28.34,3.18,5.44,1.06
257,2002,5,Arghakhanchi,35.33,92.63,9.48,34.39,29.83,10.54,36.58,23.32,31.45,3.17,5.01,1.35
258,2002,6,Arghakhanchi,70.39,92.49,13.63,46.96,30.28,17.2,35.86,24.95,31.82,2.77,4.56,1.03
259,2002,7,Arghakhanchi,125.96,92.31,15.19,52.93,30.21,18.89,35.68,25.53,31.32,2.73,4.65,1.06
260,2002,8,Arghakhanchi,40.8,92.63,16.67,65.07,28.01,20.7,32.83,23.97,29.22,2.95,5.09,1.09
261,2002,9,Arghakhanchi,102.33,93.05,14.68,64.33,26.16,18.69,31.31,22.2,26.89,2.56,4.47,0.9
262,2002,10,Arghakhanchi,10.51,93.4,9.67,48.47,23.7,11.84,30.09,18.74,23.45,2.16,3.8,0.69
263,2002,11,Arghakhanchi,1.06,93.62,5.49,35.67,19.68,3.71,27.1,14.86,18.21,2.27,3.95,0.85
264,2002,12,Arghakhanchi,20.52,93.72,3.62,31.39,15.42,-1.81,22.89,10.83,13.18,2.18,4.04,0.86
265,2003,1,Arghakhanchi,9.45,93.83,3.53,34.57,13.44,-2.6,21.31,8.77,10.98,2.22,4.27,0.7
266,2003,2,Arghakhanchi,24.36,93.64,4.92,39.94,16.37,1.97,23.7,11.16,15.45,2.67,4.73,1.01
267,2003,3,Arghakhanchi,0.58,93.38,4.51,26.31,21.25,0.9,29.04,14.66,21.15,2.86,5.04,1.02
268,2003,4,Arghakhanchi,13.39,93.05,4.67,18.49,28.02,1.29,35.93,20.79,28.61,3.12,5.38,1
269,2003,5,Arghakhanchi,5.46,92.73,5.77,21.16,29.48,3.72,36.9,21.98,30.62,3.24,5.41,1.25
270,2003,6,Arghakhanchi,85.95,92.32,12.5,43.78,30.46,15.22,36.06,25.18,31.79,2.86,4.81,0.94
271,2003,7,Arghakhanchi,190.1,92.6,17.95,72.24,27.49,21.9,31.81,23.9,28.44,2.93,5.06,1.23
272,2003,8,Arghakhanchi,132.84,92.65,18.09,73.72,27.28,22.03,31.33,23.86,28.08,2.66,4.67,0.99
273,2003,9,Arghakhanchi,106.05,92.91,17.09,76.3,25.73,21.13,29.73,22.59,26.15,2.28,4.14,0.81
274,2003,10,Arghakhanchi,16.27,93.41,9.95,51.29,23.45,12.28,29.94,19.04,22.89,2.06,3.68,0.71
275,2003,11,Arghakhanchi,0,93.66,5.98,41.09,18.64,4.81,25.9,13.86,17.01,2.19,3.79,0.95
276,2003,12,Arghakhanchi,3.86,93.85,4.68,41.42,14.96,1.45,22.22,10.38,13.01,2.08,3.6,0.87
277,2004,1,Arghakhanchi,36.13,93.71,4.51,42.91,13.75,0.82,20.67,9.29,12.13,2.14,3.97,0.68
278,2004,2,Arghakhanchi,0.01,93.57,4.21,33.85,16.64,0.21,24.45,11.21,15.14,2.54,4.51,0.87
279,2004,3,Arghakhanchi,2.97,93.2,3.91,19.63,24.07,-1.02,32.81,16.85,23.54,3.44,5.99,1.36
280,2004,4,Arghakhanchi,34.39,92.95,6.4,26.29,27.8,4.76,35.06,21.16,28.62,3.25,5.37,1.36
281,2004,5,Arghakhanchi,58.77,92.64,8.92,32.37,29.49,10.19,36.45,22.85,30.51,2.89,5.01,0.94
282,2004,6,Arghakhanchi,312.31,92.52,15.76,63.13,27.73,19.56,32.43,23.44,28.23,3.33,5.29,1.54
283,2004,7,Arghakhanchi,409.61,92.5,18.77,85.26,25.39,22.56,28.51,22.64,25.54,2.65,4.42,1.14
284,2004,8,Arghakhanchi,143.53,92.57,18.85,82.85,25.92,22.66,29.45,22.96,26.07,2.56,4.29,1.14
285,2004,9,Arghakhanchi,160.03,93.07,16.69,78.94,24.8,20.77,28.72,21.55,24.93,1.93,3.34,0.68
286,2004,10,Arghakhanchi,49.62,93.6,11.06,63.3,21.5,13.89,26.63,17.28,20.64,1.84,2.84,0.65
287,2004,11,Arghakhanchi,5.66,93.77,6.71,49.22,17.91,6.82,24.19,13.49,16,1.85,2.81,0.56
288,2004,12,Arghakhanchi,0.08,93.77,5.51,48.15,14.92,3.75,21.37,10.75,12.76,1.83,3.26,0.64
289,2005,1,Arghakhanchi,39.41,93.71,4.97,48.04,13.66,2.36,20.14,9.65,12.09,2.1,3.72,0.75
290,2005,2,Arghakhanchi,7.72,93.56,5.26,40.34,17.21,3.14,24.71,11.81,16.47,3.08,5.58,1.23
291,2005,3,Arghakhanchi,16.77,93.34,6.15,33.57,22.61,5.35,30.32,16.32,22.64,3.11,5.56,1.19
292,2005,4,Arghakhanchi,13.83,93.22,4.55,19.62,26.59,0.77,34.47,19.45,26.96,3.05,4.9,1.3
293,2005,5,Arghakhanchi,25.5,92.78,7,27.64,28.75,6.85,35.95,21.66,29.79,2.97,5.14,1.27
294,2005,6,Arghakhanchi,110.97,92.31,11.23,37.81,31.44,12.91,37.51,25.5,32.7,2.75,4.72,1.06
295,2005,7,Arghakhanchi,555.03,92.55,18.96,82.75,26.08,22.75,29.29,23.16,26.37,3.18,4.97,1.53
296,2005,8,Arghakhanchi,286.61,92.53,19.24,85.53,25.71,22.99,29.05,22.9,25.79,2.11,3.8,0.73
297,2005,9,Arghakhanchi,91.7,93.01,17.64,84.17,24.62,21.61,28,21.89,24.48,2.26,3.53,1.02
298,2005,10,Arghakhanchi,212.3,93.49,13.02,73.79,21.89,16.64,26.3,18.31,21.14,1.67,2.69,0.58
299,2005,11,Arghakhanchi,0,93.62,7.34,56.79,16.92,7.8,22.96,12.69,14.38,1.87,2.82,0.67
300,2005,12,Arghakhanchi,1.5,93.69,5.1,45.32,14.84,2.7,21.35,11.14,11.64,1.87,2.89,0.66
301,2006,1,Arghakhanchi,0,93.65,4.27,38.82,14.44,0.3,22.09,9.81,11.56,2.36,4.25,0.93
302,2006,2,Arghakhanchi,0,93.5,5.4,37.4,18.92,3.68,26.64,13.45,17.12,2.6,4.57,1.02
303,2006,3,Arghakhanchi,41.93,93.34,5.51,33.33,21.09,3.49,28.96,14.82,20.58,2.82,4.94,1
304,2006,4,Arghakhanchi,13.74,93.04,6.06,27.19,25.95,4.66,33.57,18.93,26.46,2.86,4.6,1.1
305,2006,5,Arghakhanchi,147.13,92.82,12.13,46.26,28.68,15.15,34.35,23.12,30.21,2.43,3.89,1.01
306,2006,6,Arghakhanchi,299.8,92.63,16.09,67.59,26.94,19.94,31.22,22.75,27.17,2.3,3.84,0.76
307,2006,7,Arghakhanchi,367.7,92.44,19.45,83.19,26.36,23.15,29.75,23.38,26.67,2.76,4.5,1.21
308,2006,8,Arghakhanchi,217.86,92.67,18.55,81.52,25.97,22.42,29.47,22.97,26.13,2.58,4.28,1.11
309,2006,9,Arghakhanchi,160.95,93.01,17.32,82.95,24.58,21.35,28.32,21.43,24.56,2.02,3.41,0.72
310,2006,10,Arghakhanchi,41.18,93.54,12.26,66.63,22.48,15.67,27.51,18.34,21.66,1.7,2.6,0.62
311,2006,11,Arghakhanchi,1.37,93.64,7.6,52.63,18.38,8.19,24.75,13.94,16.82,2.03,3.47,0.65
312,2006,12,Arghakhanchi,10.72,93.79,5.29,46.46,14.97,3.19,21.89,10.66,12.57,2,3.76,0.69
313,2007,1,Arghakhanchi,0,93.79,3.62,34.73,13.65,-1.77,21.22,9.09,10.84,2.14,4.13,0.77
314,2007,2,Arghakhanchi,119.78,93.6,6.06,53.18,15.15,5.18,21.63,10.31,14.05,2.4,4.11,0.88
315,2007,3,Arghakhanchi,40.66,93.37,6.68,42.77,20.03,6.4,27.38,14.17,19.3,2.82,4.82,1.08
316,2007,4,Arghakhanchi,34,93.09,8.03,33.62,26.91,9.09,34.16,20.33,27.01,2.86,4.86,1.01
317,2007,5,Arghakhanchi,59.37,92.81,10.73,40.16,29.05,13.39,35.34,22.83,30.25,2.75,4.58,1.1
318,2007,6,Arghakhanchi,105.67,92.5,14.52,52.04,29.78,18.08,35.2,24.72,31.26,3.07,4.72,1.34
319,2007,7,Arghakhanchi,519.06,92.43,18.25,75.77,27.1,22.12,30.93,23.81,27.93,2.49,4.38,0.77
320,2007,8,Arghakhanchi,396.46,92.61,19.19,87.83,25.24,22.93,28.13,22.59,25.26,2.35,4.03,0.95
321,2007,9,Arghakhanchi,293.33,92.83,17.6,86.42,24.09,21.52,27.27,21.39,23.92,2.39,3.89,1.13
322,2007,10,Arghakhanchi,42.3,93.32,13.61,77.15,21.74,17.28,26.02,18.27,20.7,1.66,2.74,0.55
323,2007,11,Arghakhanchi,0.58,93.66,8.58,62.5,17.76,10.13,23.19,13.9,15.57,1.65,2.59,0.65
324,2007,12,Arghakhanchi,0.28,93.67,5.16,48.43,13.94,2.77,20.64,10.14,10.95,1.89,3.44,0.69
325,2008,1,Arghakhanchi,3.31,93.59,4.69,44.4,13.7,1.43,20.36,9.68,11.59,2.14,3.91,0.73
326,2008,2,Arghakhanchi,2.67,93.55,4.37,38.17,14.96,0.45,22.24,9.68,13.3,2.26,3.92,0.83
327,2008,3,Arghakhanchi,3.24,93.22,4.54,26.31,21.91,1.18,30.17,15.09,21.21,2.94,5.03,1.16
328,2008,4,Arghakhanchi,26.11,93.02,5.53,24.69,26.7,3.58,34.57,19.56,27.05,2.94,5.06,1.1
329,2008,5,Arghakhanchi,78.46,92.67,9.45,35.57,29.09,11.18,35.39,22.87,30.27,2.73,4.91,0.95
330,2008,6,Arghakhanchi,549.71,92.49,17.49,74.31,26.7,21.33,30.26,23.31,27.33,2.41,4.17,0.93
331,2008,7,Arghakhanchi,588.03,92.46,19.54,88.59,25.37,23.22,28.14,22.88,25.46,2.53,4.01,1.16
332,2008,8,Arghakhanchi,466.73,92.62,19.16,88.81,25.04,22.92,27.94,22.49,25.05,2.41,4.01,0.98
333,2008,9,Arghakhanchi,203.06,92.96,17.42,85.87,24.07,21.39,27.42,21.3,23.81,2,3.41,0.82
334,2008,10,Arghakhanchi,42.6,93.43,13.87,78.52,21.79,17.63,26.13,18.4,20.91,1.62,2.79,0.63
335,2008,11,Arghakhanchi,0.85,93.66,9.42,66.52,18.27,11.58,23.86,14.47,16.45,1.68,2.9,0.69
336,2008,12,Arghakhanchi,4.1,93.7,7.02,59.22,15.54,7.21,21.6,11.93,13.28,1.76,3.21,0.61
337,2009,1,Arghakhanchi,0.04,93.75,5.24,45.4,15.21,3.17,22.12,11.13,12.86,2.03,3.76,0.66
338,2009,2,Arghakhanchi,3.87,93.41,4.52,33.3,17.83,1.06,25.86,12.48,16.17,2.97,5.45,1.14
339,2009,3,Arghakhanchi,9.4,93.3,4.62,25.63,22.11,1.13,30.43,15.44,21.64,2.98,5.03,1.08
340,2009,4,Arghakhanchi,0.47,92.96,4.4,17.81,27.78,0.33,35.87,20.48,28.16,3.12,5.41,1.04
341,2009,5,Arghakhanchi,125.39,92.77,11.01,42.97,28.21,13.59,34.25,22.45,29.39,2.94,4.73,1.34
342,2009,6,Arghakhanchi,111.87,92.43,11.98,41.87,30.12,14.7,36.26,24.16,31.09,2.79,4.51,1.11
343,2009,7,Arghakhanchi,350.38,92.38,18.93,74.96,27.72,22.72,31.62,24.09,28.4,2.59,4.25,0.98
344,2009,8,Arghakhanchi,365.66,92.7,19.25,86.31,25.61,23.01,28.63,22.97,25.67,2.2,3.66,0.95
345,2009,9,Arghakhanchi,124.14,92.97,17.74,83.87,24.78,21.72,28.2,21.93,24.62,1.98,3.34,0.71
346,2009,10,Arghakhanchi,100.11,93.35,11.49,65.2,21.6,14.33,26.87,17.84,20.27,2.12,3.22,0.93
347,2009,11,Arghakhanchi,3.25,93.62,7.68,53.92,18.3,8.47,24.6,14.17,16.54,2.08,3.54,0.83
348,2009,12,Arghakhanchi,5.79,93.71,5.33,47.72,14.55,3.34,21.34,10.57,12.4,2.04,3.81,0.77
349,2010,1,Arghakhanchi,1.44,93.82,4.44,41.16,14.28,0.88,21.68,10.08,11.94,2.08,3.89,0.69
350,2010,2,Arghakhanchi,15.31,93.57,4.57,36.2,16.57,1.07,24.25,11.16,15.14,2.57,4.68,0.76
351,2010,3,Arghakhanchi,0.06,93.25,4.73,24.04,23.9,1.76,32.32,17.24,23.41,3.42,6.24,1.39
352,2010,4,Arghakhanchi,0.43,92.96,4.5,16.22,29.33,0.53,37.49,21.76,29.79,3.5,5.9,1.58
353,2010,5,Arghakhanchi,33.04,92.68,9.05,31.44,30.5,10.41,37.4,23.7,31.81,3.13,5.35,1.27
354,2010,6,Arghakhanchi,118.13,92.52,13.05,43.75,31.08,15.84,36.92,25.31,32.79,2.92,4.7,1.17
355,2010,7,Arghakhanchi,360.63,92.67,18.5,76.06,27.23,22.35,31.07,23.73,27.95,3.1,4.95,1.35
356,2010,8,Arghakhanchi,390.63,92.8,19.23,86.13,25.66,23.02,28.82,22.94,25.83,2.42,3.97,0.98
357,2010,9,Arghakhanchi,362.58,93,17.88,88.36,24.03,21.83,27.08,21.56,23.93,2.35,3.77,1.19
358,2010,10,Arghakhanchi,32.88,93.25,14.04,78.15,21.99,17.69,26.22,18.62,21.09,1.81,3.02,0.65
359,2010,11,Arghakhanchi,15.36,93.56,10,69.24,18.58,12.48,23.79,14.85,17.05,1.78,3.07,0.7
360,2010,12,Arghakhanchi,6.17,93.49,5.48,49.96,14.39,3.59,20.69,10.56,11.48,1.84,3.03,0.73
361,2011,1,Arghakhanchi,5.22,93.55,4.55,48.02,12.24,1.22,19.07,7.92,10.09,2.11,4.07,0.68
362,2011,2,Arghakhanchi,17.88,93.5,5.23,42.2,16.36,3.05,23.65,11.14,14.88,2.49,4.45,1
363,2011,3,Arghakhanchi,9.61,93.26,5.42,31.31,21.68,3.48,29.74,15.32,21.18,3.06,5.4,1.22
364,2011,4,Arghakhanchi,14.43,93.19,6.33,28.25,25.76,5.21,33.11,18.95,26.5,3.02,5.13,0.99
365,2011,5,Arghakhanchi,120.17,92.76,11.12,41.76,28.86,13.85,35.08,22.74,29.84,2.6,4.37,0.98
366,2011,6,Arghakhanchi,242.3,92.4,14.43,53.84,29.01,17.9,34.37,23.88,30.3,2.99,4.79,1.28
367,2011,7,Arghakhanchi,443.7,92.52,19.53,87.24,25.63,23.24,28.56,23.03,25.79,2.54,4.21,1.16
368,2011,8,Arghakhanchi,402.96,92.7,19.05,88,25.1,22.83,28.03,22.55,25.07,2.61,4.43,1.11
369,2011,9,Arghakhanchi,161.58,92.82,17.88,86.01,24.46,21.81,27.82,21.72,24.39,2.18,3.76,0.85
370,2011,10,Arghakhanchi,6.2,93.37,13.27,72.5,22.32,16.88,27.09,18.39,21.64,1.74,2.96,0.63
371,2011,11,Arghakhanchi,0,93.62,8.92,64.57,17.96,10.96,23.69,13.81,16.58,1.82,3.05,0.85
372,2011,12,Arghakhanchi,1.87,93.69,5.24,47.48,14.35,2.88,21.11,10.3,11.58,1.9,3.36,0.73
373,2012,1,Arghakhanchi,36.46,93.63,5.07,51.21,12.78,2.41,19.09,8.95,11.12,2.23,3.93,0.84
374,2012,2,Arghakhanchi,10.93,93.4,4.88,39.39,16.4,2.02,23.9,11.29,15.13,2.85,5.25,1.23
375,2012,3,Arghakhanchi,17.71,93.25,4.54,28.13,20.72,0.95,28.99,14.21,19.83,3.04,5.24,1.19
376,2012,4,Arghakhanchi,14.04,92.98,6.51,27.54,26.91,6.3,34.38,20.14,27.6,3.61,6.3,1.45
377,2012,5,Arghakhanchi,7.53,92.68,5.84,19.34,30.94,4.42,38.31,23.45,31.95,3.14,5.46,1.08
378,2012,6,Arghakhanchi,71.2,92.16,11.07,34.73,32.26,13.47,38.69,26.15,33.35,3.14,5.32,1.23
379,2012,7,Arghakhanchi,422.26,92.38,19.1,80.56,26.72,22.84,30.22,23.79,27.21,2.5,4.16,0.94
380,2012,8,Arghakhanchi,326.18,92.64,18.82,84.98,25.5,22.65,28.8,22.62,25.67,2.25,3.92,0.92
381,2012,9,Arghakhanchi,493.01,92.98,17.62,86.41,24.17,21.61,27.51,21.48,24.01,2.08,3.83,0.73
382,2012,10,Arghakhanchi,39.75,93.46,12.89,77.63,20.68,16.32,25.11,17.19,19.52,1.68,3.05,0.62
383,2012,11,Arghakhanchi,2.39,93.55,7.82,61.83,16.51,8.77,22.23,12.91,14.06,1.84,3.34,0.65
384,2012,12,Arghakhanchi,0.05,93.58,5.45,52.16,13.56,3.6,20.22,9.71,10.69,2.02,3.93,0.84
385,2013,1,Arghakhanchi,26.59,93.74,4.58,49.85,11.59,1.17,18.44,7.5,9.3,2.09,3.99,0.7
386,2013,2,Arghakhanchi,62.35,93.69,6.45,53.77,15.98,6.08,22.88,11.27,14.8,2.74,4.68,1.3
387,2013,3,Arghakhanchi,6.93,93.34,6.68,38.12,21.9,6.71,29.72,15.91,21.3,3.27,5.99,1.31
388,2013,4,Arghakhanchi,28.27,92.99,7.19,32.74,26.08,7.43,33.44,19.52,26.29,3.44,6.18,1.32
389,2013,5,Arghakhanchi,83.65,92.64,8.18,30.59,28.88,9.32,36.15,22.03,29.51,2.69,4.53,1.16
390,2013,6,Arghakhanchi,605.95,92.5,16.83,70.12,27,20.74,31.12,23.2,27.78,2.52,4.14,1.04
391,2013,7,Arghakhanchi,406.63,92.43,19.5,86.76,25.69,23.19,28.74,22.98,25.87,2.29,3.94,0.87
392,2013,8,Arghakhanchi,365.3,92.68,18.88,86.85,25.18,22.69,28.19,22.41,25.22,2.18,3.87,0.73
393,2013,9,Arghakhanchi,168.97,92.92,18.1,85.54,24.77,22.03,28.18,21.8,24.63,1.97,3.34,0.8
394,2013,10,Arghakhanchi,198.03,93.37,14.62,83.01,21.76,18.55,25.6,18.66,21.22,1.87,3.1,0.76
395,2013,11,Arghakhanchi,5.62,93.64,9.04,66.61,17.71,11.06,23.14,13.79,15.58,1.78,2.96,0.57
396,2013,12,Arghakhanchi,1.87,93.65,6.86,61.74,14.63,6.95,20.58,10.73,12.29,1.88,3.11,0.81
397,2014,1,Arghakhanchi,22.23,93.85,5.78,55.44,13.7,4.57,20.23,9.81,11.85,2.22,3.97,0.83
398,2014,2,Arghakhanchi,33.16,93.49,5.89,50.53,15.38,4.65,22.13,10.87,14.17,2.65,4.75,1.01
399,2014,3,Arghakhanchi,9.01,93.45,6.51,39.8,20.92,6.35,28.26,14.99,20.44,3.05,5.31,1.15
400,2014,4,Arghakhanchi,13.27,93.13,6.01,25.5,26.84,5.03,34.7,19.73,27.19,3.32,5.52,1.55
401,2014,5,Arghakhanchi,75.89,92.82,8.92,32.6,29.62,10.43,36.52,22.91,30.52,3.32,5.65,1.38
402,2014,6,Arghakhanchi,293.28,92.31,13.83,46.51,30.82,17.16,36.46,25.41,31.41,2.56,4.52,0.87
403,2014,7,Arghakhanchi,379.8,92.46,19.18,79.17,27.04,22.92,30.31,24.09,27.19,2.27,3.94,0.84
404,2014,8,Arghakhanchi,483.98,92.61,19.37,85.24,25.91,23.11,28.94,23.18,25.78,2.35,4.23,0.78
405,2014,9,Arghakhanchi,236.81,92.93,17.53,84.81,24.36,21.5,27.82,21.52,24.11,2.16,3.85,0.87
406,2014,10,Arghakhanchi,124.38,93.53,12.84,74.3,21.47,16.44,25.9,17.89,20.29,1.92,3.09,0.8
407,2014,11,Arghakhanchi,0,93.55,7.95,57.05,17.97,9.04,23.79,13.82,15.32,1.85,3.19,0.68
408,2014,12,Arghakhanchi,19.87,93.74,5.48,50.47,14.26,3.58,20.54,10.65,11.21,1.89,3.22,0.74
409,2015,1,Arghakhanchi,44.14,93.81,5.66,54.55,13.45,4.1,20,9.32,11.44,2.16,3.53,0.88
410,2015,2,Arghakhanchi,13.11,93.65,6.17,46.46,17.25,5.48,24.16,12.59,15.74,2.44,4.12,0.98
411,2015,3,Arghakhanchi,109.69,93.57,7.97,49.53,20.48,9.08,27.27,15.22,20.11,2.94,4.83,1.34
412,2015,4,Arghakhanchi,61.6,93.19,9.29,45.17,24.62,11.48,31.05,18.94,24.8,2.77,4.7,1.05
413,2015,5,Arghakhanchi,52.39,92.8,9.01,32.51,29.57,10.86,36.77,22.53,29.71,2.83,4.86,0.95
414,2015,6,Arghakhanchi,266.2,92.49,13.47,47.76,30.34,16.58,35.86,24.97,31.21,2.58,4.23,0.93
415,2015,7,Arghakhanchi,349.13,92.46,18.95,79.6,26.71,22.75,30.5,23.39,27.04,2.9,4.83,1.1
416,2015,8,Arghakhanchi,438.1,92.68,19.35,85.06,25.95,23.1,29.16,23.17,25.96,2.26,3.98,0.79
417,2015,9,Arghakhanchi,76.52,92.98,16.91,78.73,25.04,20.91,28.95,21.74,24.64,2.12,3.8,0.66
418,2015,10,Arghakhanchi,34.89,93.51,10.84,57,22.99,13.73,28.59,18.55,21.81,1.9,2.92,0.64
419,2015,11,Arghakhanchi,0.4,93.69,7.55,48.65,19.88,8.56,26.06,15.55,17.92,1.97,3.23,0.79
420,2015,12,Arghakhanchi,0.26,93.79,5.01,43.14,15.05,2.36,21.84,10.89,12.66,2.04,3.53,0.75
421,2016,1,Arghakhanchi,5.06,93.74,3.88,36.41,14.01,-0.93,21.19,9.66,11.54,2.24,4.25,0.7
422,2016,2,Arghakhanchi,5.55,93.67,4.03,28.31,18.48,-0.67,26.6,12.67,16.87,2.93,5.07,1.29
423,2016,3,Arghakhanchi,25.54,93.42,5.2,27.83,23.26,2.82,31.17,16.97,22.87,3.13,5.51,1.26
424,2016,4,Arghakhanchi,2.58,92.84,4.94,18.21,29.3,2,37.44,21.99,29.6,4.43,7.64,2.22
425,2016,5,Arghakhanchi,143.52,92.78,10.71,40.18,29,13.24,34.91,23.29,29.82,2.62,4.81,0.75
426,2016,6,Arghakhanchi,225.53,92.65,16.23,61.58,28.65,20.16,33.05,24.64,29.44,2.32,3.95,0.88
427,2016,7,Arghakhanchi,641.84,92.54,19.87,87.53,25.87,23.51,28.63,23.47,25.93,2.48,4.23,0.98
428,2016,8,Arghakhanchi,165.3,92.63,19.42,84.73,26.06,23.14,29.11,23.4,25.89,2.31,3.91,0.91
429,2016,9,Arghakhanchi,249.84,92.89,18.46,87.03,24.79,22.36,28.15,22.07,24.75,2.09,3.81,0.66
430,2016,10,Arghakhanchi,113.39,93.22,12.98,69.42,22.49,16.26,27.19,19.02,21.19,1.84,3.11,0.67
431,2016,11,Arghakhanchi,0,93.6,7.99,55.72,18.59,9.22,24.82,14.4,16.26,1.86,2.79,0.8
432,2016,12,Arghakhanchi,0,93.71,5.89,48.48,15.93,4.73,22.7,12.01,13.06,1.85,3.19,0.69
